OBJECTID,STATEFP20,COUNTYFP20,TRACTCE20,BLOCKCE20,GEOID20,NAME20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,GID,TOTAL_AC,LAND_AC,TCAN_AC,TCAN_PCT,VEG_AC,VEG_PCT,BLD_AC,BLD_PCT,TO_IA_AC,TO_IA_PCT,ROAD_AC,ROAD_PCT,PLOT_AC,PLOT_PCT,SWALK_AC,SWALK_PCT,OT_IA_AC,OT_IA_PCT,WAT_AC,WAT_PCT,SOIL_AC,SOIL_PCT,UTC_AC,UTC_PCT,PPA_V_AC,PPA_V_PCT,TO_PPA_AC,TO_PPA_PCT,PPA_IA_AC,PPA_IA_PCT,UN_V_AC,UN_V_PCT,TO_UN_AC,TO_UN_PCT,UN_IA_AC,UN_IA_PCT,UN_SL_AC,UN_SL_PCT,WTR_AC,WTR_PCT,UTC_AC_06,UTC_PCT_06,UTCAC0620,UTCPCT0620,UTC_AC_11,UTC_PCT_11,UTCAC1120,UTCPCT1120,UTC_AC_15,UTC_PCT_15,UTCAC1520,UTCPCT1520,GIS_ID,GLOBALID,SHAPEAREA,SHAPELEN
3065,11,001,000202,2005,110010002022005,Block 2005,G5040,S,16466,0,+38.9092779,-077.0652169,942,4.06,4.06,1.35,33.33,0.21,5.06,1.36,33.5,2.5,61.6,0.46,11.42,0.07,1.61,0.23,5.75,0.38,9.33,0,0,0,0,1.35,33.33,0.2,4.88,0.5,12.36,0.3,7.48,0,0.06,2.21,54.31,2.2,54.25,0,0,0,0,1,24.63054187,0.35,8.69945813,0.92,22.66009852,0.43,10.66990148,1.2,29.55665025,0.15,3.77334975,UTC_BlockPly_2020_942,{D7FD5E50-0AE7-4D01-9A6F-362BE56FDC24},0,0
3066,11,001,011100,3050,110010111003050,Block 3050,G5040,S,119023,0,+38.9079466,-076.9619971,481,29.41,29.33,10.96,37.28,17.8,60.53,0.01,0.02,0.51,1.75,0.05,0.18,0.03,0.09,0.32,1.1,0.1,0.36,0.08,0.25630037,0.05,0.18,10.96,37.38,10.57,36.02,10.87,37.06,0.3,1.04,7.23,24.64,7.5,25.56,0.21,0.73,0.05,0.18,0.08,0.26,12.02,40.98192976,-1.06,-3.60192976,12.55,42.78895329,-1.59,-5.40895329,13.35,45.51653597,-2.39,-8.13653597,UTC_BlockPly_2020_481,{1CB43CFF-B864-45A7-9849-5EA8AA904223},0,0
3067,11,001,008702,3006,110010087023006,Block 3006,G5040,S,19949,0,+38.9088941,-077.0029581,5729,4.93,4.93,0.14,2.77,0.55,11.2,0.74,14.94,4.24,86.03,0.73,14.81,0.37,7.43,0.69,13.93,1.72,34.91,0,0,0,0,0.14,2.77,0.55,11.14,1.6,32.56,1.06,21.42,0,0,3.19,64.67,3.19,64.67,0,0,0,0,0.46,9.3306288,-0.32,-6.5606288,0,0,0.14,2.77,0.07,1.4198783,0.07,1.3501217,UTC_BlockPly_2020_5729,{2D5492C3-81EC-46CE-9445-A1F178BAD904},0,0
3068,11,001,000202,2004,110010002022004,Block 2004,G5040,S,16678,0,+38.9092610,-077.0669689,1713,4.12,4.12,1.63,39.54,0.41,9.86,1.19,28.98,2.08,50.6,0.34,8.32,0,0,0.14,3.34,0.41,9.96,0,0,0,0,1.63,39.54,0.39,9.56,0.54,13.1,0.15,3.54,0,0.1,1.95,47.36,1.95,47.25,0,0,0,0,1.55,37.62135922,0.08,1.91864078,1.5,36.40776699,0.13,3.13223301,1.64,39.80582524,-0.01,-0.26582524,UTC_BlockPly_2020_1713,{498AB1F9-C82A-4186-93DA-053300C25347},0,0
3069,11,001,000202,2003,110010002022003,Block 2003,G5040,S,11979,0,+38.9092302,-077.0684739,5117,2.96,2.96,1.3,43.83,0.22,7.48,0.78,26.37,1.44,48.69,0.28,9.53,0,0,0.12,3.98,0.26,8.81,0,0,0,0,1.3,43.83,0.21,7.25,0.34,11.34,0.12,4.1,0,0.12,1.33,44.82,1.32,44.71,0,0,0,0,1.06,35.81081081,0.24,8.01918919,1.02,34.45945946,0.28,9.37054054,1.24,41.89189189,0.06,1.93810811,UTC_BlockPly_2020_5117,{C23BF70B-6751-4BC5-87C3-6D3BC868817F},0,0
3070,11,001,000802,2014,110010008022014,Block 2014,G5040,S,24315,0,+38.9091626,-077.0815141,1503,6.01,6.01,3.49,58.11,0.54,8.97,1.05,17.55,1.98,32.92,0.46,7.67,0,0,0.07,1.09,0.4,6.6,0,0,0,0,3.49,58.11,0.53,8.9,0.6,10,0.07,1.09,0,0,1.92,31.89,1.92,31.89,0,0,0,0,3.09,51.41430948,0.4,6.69569052,2.91,48.41930116,0.58,9.69069884,3.46,57.57071547,0.03,0.53928453,UTC_BlockPly_2020_1503,{F784BA7C-098F-410E-9316-595C63B8BC99},0,0
3071,11,001,007806,2000,110010078062000,Block 2000,G5040,S,81884,0,+38.9057979,-076.9373416,2043,20.23,20.23,4.87,24.08,3.41,16.85,1.47,7.29,11.95,59.08,2.75,13.57,2.8,13.83,0.98,4.83,3.96,19.56,0,0,0,0,4.87,24.08,3.38,16.73,7.16,35.39,3.78,18.66,0,0,8.2,40.53,8.2,40.53,0,0,0,0,5.73,28.32427088,-0.86,-4.24427088,4.84,23.92486406,0.03,0.15513594,6.53,32.27879387,-1.66,-8.19879387,UTC_BlockPly_2020_2043,{123F9ECF-5C53-476C-B3A7-E538755153A7},0,0
3072,11,001,005003,1000,110010050031000,Block 1000,G5040,S,8299,0,+38.9093589,-077.0312773,254,2.05,2.05,0.65,31.89,0.02,0.98,0.59,28.62,1.38,67.13,0.51,24.78,0,0,0.17,8.44,0.11,5.29,0,0,0,0,0.65,31.89,0.02,0.81,0.19,9.41,0.18,8.61,0,0,1.2,58.7,1.2,58.7,0,0,0,0,0.51,24.87804878,0.14,7.01195122,0.8,39.02439024,-0.15,-7.13439024,0.69,33.65853659,-0.04,-1.76853659,UTC_BlockPly_2020_254,{B5492853-7362-4963-8AAD-8654F960D255},0,0
3073,11,001,000101,1003,110010001011003,Block 1003,G5040,S,66620,0,+38.9078752,-077.0544314,4038,16.46,16.46,6.58,39.96,4.27,25.97,0.98,5.98,5.61,34.07,2.71,16.45,0,0,0.79,4.78,1.13,6.86,0,0,0,0,6.58,39.96,3.37,20.48,4.19,25.44,0.82,4.96,0.87,5.3,5.69,34.59,4.82,29.29,0,0,0,0,5.96,36.20899149,0.62,3.75100851,6.75,41.00850547,-0.17,-1.04850547,7.34,44.59295261,-0.76,-4.63295261,UTC_BlockPly_2020_4038,{A22A0F79-8055-4590-A6D7-F8169E7C5BBA},0,0
3074,11,001,005203,2001,110010052032001,Block 2001,G5040,S,11786,0,+38.9093332,-077.0336409,1097,2.91,2.91,0.14,4.96,0,0.08,1.67,57.33,2.76,94.96,0.66,22.61,0.08,2.85,0.27,9.35,0.08,2.82,0,0,0,0,0.14,4.96,0,0.08,0.36,12.28,0.36,12.2,0,0,2.41,82.76,2.41,82.76,0,0,0,0,0.11,3.78006873,0.03,1.17993127,0.18,6.18556701,-0.04,-1.22556701,0.13,4.46735395,0.01,0.49264605,UTC_BlockPly_2020_1097,{11ECA1BF-A4DE-4786-AAA1-EA1E0572DD02},0,0
3075,11,001,005203,2000,110010052032000,Block 2000,G5040,S,20082,0,+38.9087883,-077.0332757,4231,4.96,4.96,0.86,17.33,0.04,0.76,2.04,41.06,4.06,81.91,0.98,19.78,0.42,8.56,0.31,6.28,0.31,6.23,0,0,0,0,0.86,17.33,0.04,0.72,0.77,15.6,0.74,14.88,0,0,3.33,67.07,3.33,67.07,0,0,0,0,0.62,12.5,0.24,4.83,0.85,17.13709677,0.01,0.19290323,0.91,18.34677419,-0.05,-1.01677419,UTC_BlockPly_2020_4231,{24983C10-3DE2-4D81-B0E6-AF8F68944A06},0,0
3076,11,001,005202,2008,110010052022008,Block 2008,G5040,S,17846,0,+38.9091719,-077.0355413,3025,4.41,4.41,0.75,16.89,0.12,2.68,1.5,34.07,3.55,80.43,0.91,20.73,0.43,9.68,0.29,6.63,0.41,9.32,0,0,0,0,0.75,16.89,0.12,2.64,0.84,18.98,0.72,16.34,0,0,2.83,64.12,2.83,64.12,0,0,0,0,0.57,12.92517007,0.18,3.96482993,0.88,19.95464853,-0.13,-3.06464853,0.63,14.28571429,0.12,2.60428571,UTC_BlockPly_2020_3025,{8C045A04-15AC-44B6-9A34-69EF36440B78},0,0
3077,11,001,005303,3000,110010053033000,Block 3000,G5040,S,35778,0,+38.9090166,-077.0398328,4176,8.84,8.84,1.25,14.16,0.29,3.24,3.76,42.56,7.3,82.6,1.9,21.49,0.3,3.36,0.6,6.75,0.75,8.44,0,0,0,0,1.25,14.16,0.27,3.09,1.18,13.35,0.91,10.26,0,0,6.41,72.49,6.41,72.49,0,0,0,0,0.84,9.50226244,0.41,4.65773756,1.28,14.47963801,-0.03,-0.31963801,0.96,10.85972851,0.29,3.30027149,UTC_BlockPly_2020_4176,{FB476AC3-FDC0-42EA-8731-ECCA1E16C9EA},0,0
3078,11,001,005502,3000,110010055023000,Block 3000,G5040,S,7534,0,+38.9091255,-077.0445110,818,1.86,1.86,0.22,11.68,0.01,0.28,0.81,43.35,1.64,88.04,0.45,24.3,0,0,0.36,19.12,0.02,1.27,0,0,0,0,0.22,11.68,0,0.05,0.36,19.4,0.36,19.34,0,0,1.28,68.92,1.28,68.92,0,0,0,0,0.13,6.98924731,0.09,4.69075269,0.18,9.67741935,0.04,2.00258065,0.14,7.52688172,0.08,4.15311828,UTC_BlockPly_2020_818,{2ECA6673-136F-4821-86C3-FBC012E1E8EC},0,0
3079,11,001,005502,3001,110010055023001,Block 3001,G5040,S,8963,0,+38.9091069,-077.0453224,4810,2.22,2.22,0.23,10.41,0.02,0.74,0.96,43.27,1.97,88.85,0.43,19.27,0.24,10.79,0.22,10.04,0.12,5.47,0,0,0,0,0.23,10.41,0.01,0.6,0.48,21.57,0.46,20.97,0,0,1.51,68.02,1.51,68.02,0,0,0,0,0.09,4.05405405,0.14,6.35594595,0.22,9.90990991,0.01,0.50009009,0.2,9.00900901,0.03,1.40099099,UTC_BlockPly_2020_4810,{DF239BEE-D1A5-4C2B-834C-11BF7772980A},0,0
3080,11,001,005303,3001,110010053033001,Block 3001,G5040,S,4236,0,+38.9094108,-077.0421080,870,1.05,1.05,0.33,31.33,0.05,4.49,0.19,17.89,0.67,64.18,0.34,32.7,0.03,2.65,0.1,9.69,0.01,1.25,0,0,0,0,0.33,31.33,0.04,3.88,0.18,16.82,0.14,12.95,0,0,0.54,51.84,0.54,51.84,0,0,0,0,0.25,23.80952381,0.08,7.52047619,0.35,33.33333333,-0.02,-2.00333333,0.24,22.85714286,0.09,8.47285714,UTC_BlockPly_2020_870,{EACF7622-CD65-4559-A2A4-B4544F1845E4},0,0
3081,11,001,005303,1000,110010053031000,Block 1000,G5040,S,17957,0,+38.9091692,-077.0375097,5651,4.44,4.44,1,22.45,0.15,3.3,1.67,37.56,3.3,74.26,0.78,17.49,0.15,3.47,0.48,10.75,0.22,4.99,0,0,0,0,1,22.45,0.13,2.93,0.78,17.52,0.65,14.59,0,0,2.66,60.03,2.66,60.03,0,0,0,0,0.59,13.28828829,0.41,9.16171171,0.75,16.89189189,0.25,5.55810811,0.63,14.18918919,0.37,8.26081081,UTC_BlockPly_2020_5651,{981EE4E1-5777-41C7-A632-4F55FBAA44B6},0,0
3082,11,001,005004,2006,110010050042006,Block 2006,G5040,S,5749,0,+38.9090961,-077.0273454,2940,1.42,1.42,0.23,16.36,0.03,1.83,0.35,24.37,1.16,81.82,0.47,33.34,0.02,1.29,0.13,9.25,0.19,13.56,0,0,0,0,0.23,16.36,0.02,1.74,0.18,12.36,0.15,10.62,0,0,1.01,71.28,1.01,71.28,0,0,0,0,0.13,9.15492958,0.1,7.20507042,0.19,13.38028169,0.04,2.97971831,0.18,12.67605634,0.05,3.68394366,UTC_BlockPly_2020_2940,{D23918DD-6708-4324-B499-B1B27AEF2BA8},0,0
3083,11,001,005502,3002,110010055023002,Block 3002,G5040,S,9069,0,+38.9091045,-077.0461969,5423,2.24,2.24,0.4,17.67,0.03,1.43,0.89,39.7,1.81,80.9,0.43,19.31,0.13,5.58,0.13,5.78,0.24,10.53,0,0,0,0,0.4,17.67,0.03,1.37,0.29,12.8,0.26,11.43,0,0,1.56,69.54,1.56,69.54,0,0,0,0,0.27,12.05357143,0.13,5.61642857,0.34,15.17857143,0.06,2.49142857,0.31,13.83928571,0.09,3.83071429,UTC_BlockPly_2020_5423,{020BE66C-14FD-4A4C-BE81-3E36696890AB},0,0
3084,11,001,004901,3007,110010049013007,Block 3007,G5040,S,10410,0,+38.9091096,-077.0244742,2423,2.57,2.57,0.61,23.65,0.06,2.27,0.9,34.83,1.9,73.98,0.48,18.54,0,0,0.12,4.69,0.41,15.92,0,0,0,0.1,0.61,23.65,0.06,2.22,0.18,6.97,0.12,4.75,0,0,1.79,69.39,1.78,69.29,0,0.1,0,0,0.61,23.73540856,0,-0.08540856,0.68,26.45914397,-0.07,-2.80914397,0.6,23.3463035,0.01,0.3036965,UTC_BlockPly_2020_2423,{2B904C96-4A79-4F67-BBF5-180CB8A9AC5F},0,0
3085,11,001,005502,2000,110010055022000,Block 2000,G5040,S,4019,0,+38.9091598,-077.0468440,3329,0.99,0.99,0.18,17.86,0.06,6.13,0.41,41.05,0.75,76.01,0.16,16.54,0.02,2.24,0.07,7.55,0.09,8.64,0,0,0,0,0.18,17.86,0.06,5.68,0.16,15.92,0.1,10.24,0,0,0.66,66.23,0.66,66.23,0,0,0,0,0.19,19.19191919,-0.01,-1.33191919,0.24,24.24242424,-0.06,-6.38242424,0.18,18.18181818,0,-0.32181818,UTC_BlockPly_2020_3329,{5659F355-4FAF-4F02-9E60-9A997496C8D3},0,0
3086,11,001,004901,3009,110010049013009,Block 3009,G5040,S,10802,0,+38.9091093,-077.0265117,5969,2.67,2.67,0.55,20.53,0.11,4.17,0.8,30.07,2.01,75.31,0.58,21.89,0.08,2.82,0.17,6.56,0.37,13.98,0,0,0,0,0.55,20.53,0.1,3.88,0.36,13.54,0.26,9.66,0,0,1.76,65.93,1.76,65.93,0,0,0,0,0.42,15.73033708,0.13,4.79966292,0.78,29.21348315,-0.23,-8.68348315,0.7,26.21722846,-0.15,-5.68722846,UTC_BlockPly_2020_5969,{778D6D2C-3648-47DE-97C1-FB2DCB40717D},0,0
3087,11,001,005502,2001,110010055022001,Block 2001,G5040,S,18206,0,+38.9090908,-077.0479090,4153,4.49,4.49,0.5,11.23,0.13,2.99,1.86,41.34,3.85,85.78,0.88,19.68,0.43,9.55,0.29,6.52,0.39,8.7,0,0,0,0,0.5,11.23,0.13,2.85,0.86,19.06,0.73,16.2,0,0,3.13,69.71,3.13,69.71,0,0,0,0,0.27,6.01336303,0.23,5.21663697,0.45,10.02227171,0.05,1.20772829,0.39,8.68596882,0.11,2.54403118,UTC_BlockPly_2020_4153,{7DA75B06-9D3A-4812-8756-C8C861504113},0,0
3088,11,001,004901,3008,110010049013008,Block 3008,G5040,S,10434,0,+38.9091091,-077.0254831,5180,2.58,2.58,0.72,28,0.12,4.55,0.9,34.79,1.74,67.45,0.36,14.02,0,0,0.09,3.31,0.39,15.33,0,0,0,0,0.72,28,0.11,4.34,0.2,7.85,0.09,3.51,0,0,1.65,64.14,1.65,64.14,0,0,0,0,0.57,22.09302326,0.15,5.90697674,0.79,30.62015504,-0.07,-2.62015504,0.73,28.29457364,-0.01,-0.29457364,UTC_BlockPly_2020_5180,{536CB2CA-9ED6-484D-BA58-10DDEE17E840},0,0
3089,11,001,004901,2006,110010049012006,Block 2006,G5040,S,10621,0,+38.9091087,-077.0234558,2757,2.62,2.62,0.12,4.46,0.02,0.93,1.25,47.65,2.48,94.61,0.56,21.31,0,0,0.42,16.02,0.25,9.62,0,0,0,0,0.12,4.46,0.02,0.87,0.45,16.96,0.42,16.09,0,0,2.06,78.58,2.06,78.58,0,0,0,0,0.14,5.34351145,-0.02,-0.88351145,0.24,9.16030534,-0.12,-4.70030534,0.05,1.90839695,0.07,2.55160305,UTC_BlockPly_2020_2757,{57D7941A-3EFE-4A5D-92E2-A6835393771A},0,0
3090,11,001,005004,2003,110010050042003,Block 2003,G5040,S,12900,0,+38.9090387,-077.0287486,3865,3.19,3.19,0.69,21.73,0.06,1.88,1.09,34.28,2.44,76.39,0.71,22.42,0.15,4.69,0.11,3.3,0.37,11.71,0,0,0,0,0.69,21.73,0.06,1.78,0.31,9.87,0.26,8.08,0,0,2.18,68.41,2.18,68.41,0,0,0,0,0.44,13.79310345,0.25,7.93689655,0.58,18.18181818,0.11,3.54818182,0.56,17.55485893,0.13,4.17514107,UTC_BlockPly_2020_3865,{E093EFF6-80A5-44DE-BDD7-C1584897C049},0,0
3091,11,001,005004,2005,110010050042005,Block 2005,G5040,S,5077,0,+38.9091245,-077.0278044,3745,1.26,1.26,0.28,22.56,0.03,2.3,0.53,42.06,0.94,75.13,0.18,14.71,0.02,1.85,0.05,4.33,0.15,12.19,0,0,0,0,0.28,22.56,0.03,2.22,0.11,8.49,0.08,6.26,0,0,0.87,68.95,0.87,68.95,0,0,0,0,0.12,9.52380952,0.16,13.03619048,0.22,17.46031746,0.06,5.09968254,0.24,19.04761905,0.04,3.51238095,UTC_BlockPly_2020_3745,{113FEDAD-50D8-450E-B0AB-6C49593156CB},0,0
3092,11,001,010601,1000,110010106011000,Block 1000,G5040,S,51341,0,+38.9087413,-077.0076265,3878,12.69,12.69,1.53,12.07,0.59,4.69,1.79,14.09,10.54,83.09,2.28,18,4.72,37.17,1.07,8.45,0.68,5.38,0,0,0.02,0.16,1.53,12.07,0.56,4.45,6.36,50.16,5.8,45.71,0.02,0.13,4.79,37.77,4.75,37.48,0.02,0.16,0,0,0.33,2.60047281,1.2,9.46952719,1.31,10.32308905,0.22,1.74691095,1.96,15.44523247,-0.43,-3.37523247,UTC_BlockPly_2020_3878,{BEE4A4DF-5D96-42FC-AC0E-C377A7F9831C},0,0
3093,11,001,004801,1007,110010048011007,Block 1007,G5040,S,20766,0,+38.9091078,-077.0209088,975,5.13,5.13,1.1,21.37,1.27,24.78,0.44,8.49,2.76,53.85,0.9,17.49,0.08,1.59,0.51,9.89,0.84,16.39,0,0,0,0,1.1,21.37,0.1,1.97,0.39,7.52,0.28,5.55,1.17,22.75,3.65,71.11,2.48,48.36,0,0,0,0,0.52,10.13645224,0.58,11.23354776,0.94,18.32358674,0.16,3.04641326,0.96,18.71345029,0.14,2.65654971,UTC_BlockPly_2020_975,{53AE423E-B625-4198-963F-F688F6BDEED0},0,0
3094,11,001,004901,2007,110010049012007,Block 2007,G5040,S,10621,0,+38.9091072,-077.0224285,5398,2.62,2.62,0.13,4.89,0,0.03,1.46,55.67,2.5,95.08,0.54,20.76,0,0,0.41,15.61,0.08,3.04,0,0,0,0,0.13,4.89,0,0.03,0.41,15.64,0.41,15.61,0,0,2.09,79.47,2.09,79.47,0,0,0,0,0.23,8.77862595,-0.1,-3.88862595,0.3,11.45038168,-0.17,-6.56038168,0.04,1.52671756,0.09,3.36328244,UTC_BlockPly_2020_5398,{BFECBE56-4AB2-4334-B64A-2FCA3425E438},0,0
3095,11,001,000101,1002,110010001011002,Block 1002,G5040,S,15939,4310,+38.9090878,-077.0508394,5687,5,4.67,2.33,46.58,1.08,21.68,0,0,1.26,25.18,1.11,22.18,0,0,0.02,0.39,0.13,2.61,0.33,6.55429786,0,0,2.33,49.84,1.08,23.21,1.1,23.62,0.02,0.42,0,0,1.24,26.53,1.24,26.53,0,0,0.33,7.01,1.71,36.61670236,0.62,13.22329764,2.15,46.0385439,0.18,3.8014561,2.14,45.82441113,0.19,4.01558887,UTC_BlockPly_2020_5687,{89A2CC73-BEEA-48A3-ACA0-42DC5D849B6F},0,0
3096,11,001,005503,2002,110010055032002,Block 2002,G5040,S,96215,4292,+38.9075182,-077.0523143,5643,24.83,24.72,10.96,44.12,6.66,26.84,2.36,9.49,7.08,28.5,1.47,5.93,0.66,2.66,0.93,3.74,1.66,6.67,0.11,0.45375843,0.02,0.09,10.96,44.32,4.5,18.19,6.07,24.54,1.57,6.35,2.16,8.72,7.7,31.14,5.52,22.33,0.02,0.09,0.11,0.46,10.3,41.66666667,0.66,2.65333333,10.78,43.60841424,0.18,0.71158576,11.8,47.73462783,-0.84,-3.41462783,UTC_BlockPly_2020_5643,{A469F0A8-BA4E-4AF4-97AD-887F64CE5BE9},0,0
3097,11,001,005503,2000,110010055032000,Block 2000,G5040,S,5579,0,+38.9090996,-077.0490678,5368,1.38,1.38,0.19,13.55,0.02,1.24,0.31,22.4,1.18,85.22,0.34,24.53,0.38,27.47,0.09,6.4,0.06,4.43,0,0,0,0,0.19,13.55,0.02,1.18,0.48,35.1,0.47,33.92,0,0,0.71,51.35,0.71,51.35,0,0,0,0,0.08,5.79710145,0.11,7.75289855,0.12,8.69565217,0.07,4.85434783,0.13,9.42028986,0.06,4.12971014,UTC_BlockPly_2020_5368,{C95F7BFB-D520-4E78-B91B-8C1EBA4AF845},0,0
3098,11,001,004801,3009,110010048013009,Block 3009,G5040,S,10045,0,+38.9091065,-077.0194136,2354,2.48,2.48,0.52,20.87,0.09,3.6,0.8,32.23,1.87,75.53,0.42,16.91,0.04,1.5,0.15,6.09,0.47,18.79,0,0,0,0,0.52,20.87,0.09,3.46,0.28,11.2,0.19,7.74,0,0,1.69,67.93,1.69,67.93,0,0,0,0,0.27,10.88709677,0.25,9.98290323,0.54,21.77419355,-0.02,-0.90419355,0.47,18.9516129,0.05,1.9183871,UTC_BlockPly_2020_2354,{39DF699D-8CF3-4A26-92F1-46888B59A6BD},0,0
3099,11,001,004801,3010,110010048013010,Block 3010,G5040,S,29099,0,+38.9090937,-077.0175118,1711,7.19,7.19,1.01,14.1,0.65,9.07,1.12,15.64,5.52,76.79,1.15,15.98,0.8,11.08,0.37,5.12,2.08,28.98,0,0,0,0.03,1.01,14.1,0.42,5.81,1,13.85,0.58,8.04,0.23,3.15,5.18,72.04,4.95,68.86,0,0.03,0,0,0.85,11.82197497,0.16,2.27802503,1.23,17.10709319,-0.22,-3.00709319,0.92,12.79554937,0.09,1.30445063,UTC_BlockPly_2020_1711,{CDC44907-DA08-49E2-8639-5DD3F0E456C9},0,0
3100,11,001,004600,2013,110010046002013,Block 2013,G5040,S,9470,0,+38.9091441,-077.0156491,3112,2.34,2.34,0.79,33.91,0.16,7.03,0.54,23.17,1.38,59.05,0.48,20.31,0,0,0.07,2.98,0.29,12.59,0,0,0,0.01,0.79,33.91,0.16,6.81,0.23,10,0.07,3.2,0,0,1.31,56.09,1.31,56.08,0,0.01,0,0,0.63,26.92307692,0.16,6.98692308,0.89,38.03418803,-0.1,-4.12418803,0.88,37.60683761,-0.09,-3.69683761,UTC_BlockPly_2020_3112,{9466D562-15CE-4807-9531-B4C1DDD545D9},0,0
3101,11,001,004600,2014,110010046002014,Block 2014,G5040,S,31169,0,+38.9091049,-077.0136731,5440,7.7,7.7,1,12.99,1.6,20.84,1.79,23.19,5.09,66.13,1.14,14.75,1.02,13.22,0.41,5.26,0.75,9.7,0,0,0,0.04,1,12.99,1.59,20.69,3.03,39.33,1.43,18.64,0,0,3.67,47.68,3.67,47.64,0,0.04,0,0,1.31,17.01298701,-0.31,-4.02298701,1.46,18.96103896,-0.46,-5.97103896,0.92,11.94805195,0.08,1.04194805,UTC_BlockPly_2020_5440,{730B6914-44BE-43DA-A50A-C71D6733EC98},0,0
3102,11,001,004600,1005,110010046001005,Block 1005,G5040,S,26035,0,+38.9091028,-077.0109010,708,6.43,6.43,1.02,15.86,0.26,4.01,2.21,34.3,5.15,80.13,0.88,13.63,0.58,8.95,0.51,7.92,0.99,15.33,0,0,0,0,1.02,15.86,0.26,3.97,1.34,20.88,1.09,16.91,0,0,4.07,63.26,4.07,63.26,0,0,0,0,1.17,18.19595645,-0.15,-2.33595645,1.4,21.77293935,-0.38,-5.91293935,1.26,19.59564541,-0.24,-3.73564541,UTC_BlockPly_2020_708,{FEC418C7-24EA-4DC1-AACA-67A8F023EC3C},0,0
3103,11,001,004600,1004,110010046001004,Block 1004,G5040,S,10510,0,+38.9085791,-077.0093402,2410,2.59,2.59,0.25,9.46,0.15,5.94,0.63,24.44,2.19,84.35,0.78,30.11,0.08,3.2,0.39,15.07,0.3,11.53,0,0,0.01,0.25,0.25,9.46,0.15,5.94,0.63,24.2,0.47,18.27,0,0,1.72,66.33,1.71,66.09,0.01,0.25,0,0,0.34,13.12741313,-0.09,-3.66741313,0.42,16.21621622,-0.17,-6.75621622,0.26,10.03861004,-0.01,-0.57861004,UTC_BlockPly_2020_2410,{E56C0850-C50B-4302-9B56-E86AA582BD75},0,0
3104,11,001,004600,1008,110010046001008,Block 1008,G5040,S,2075,0,+38.9085031,-077.0090518,906,0.51,0.51,0,0,0,0,0,0,0.51,100,0.51,99.14,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0.86,0,0,0.51,99.14,0.51,99.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UTC_BlockPly_2020_906,{2C10BF6F-7BB1-4E57-BFAA-79CFEC14E807},0,0
3105,11,001,009601,1025,110010096011025,Block 1025,G5040,S,18042,0,+38.9090679,-076.9411464,169,4.46,4.46,2.02,45.29,0.8,18.05,0.62,13.85,1.63,36.67,0.49,11.04,0,0,0.09,2.07,0.43,9.7,0,0,0,0,2.02,45.29,0.8,18.03,0.9,20.1,0.09,2.07,0,0,1.54,34.61,1.54,34.61,0,0,0,0,2.05,45.96412556,-0.03,-0.67412556,1.81,40.58295964,0.21,4.70704036,1.91,42.82511211,0.11,2.46488789,UTC_BlockPly_2020_169,{5A3BED58-1A06-4D37-8DED-CC8751DEF4D9},0,0
3106,11,001,008804,2009,110010088042009,Block 2009,G5040,S,23059,0,+38.9087061,-076.9842192,5694,5.7,5.7,1.05,18.48,0.84,14.75,1.61,28.26,3.8,66.77,0.86,15.18,0,0,0.22,3.9,1.11,19.43,0,0,0,0,1.05,18.48,0.84,14.74,1.06,18.65,0.22,3.92,0,0,3.58,62.87,3.58,62.87,0,0,0,0,1.15,20.1754386,-0.1,-1.6954386,1.07,18.77192982,-0.02,-0.29192982,1.37,24.03508772,-0.32,-5.55508772,UTC_BlockPly_2020_5694,{2ECE73F7-AFB8-4DF8-8E96-E5935E9A547F},0,0
3107,11,001,008803,2001,110010088032001,Block 2001,G5040,S,16888,0,+38.9087074,-076.9915595,5027,4.17,4.17,0.43,10.19,0.6,14.38,1.29,31.02,3.15,75.43,0.39,9.37,0.18,4.38,1.01,24.15,0.27,6.51,0,0,0,0,0.43,10.19,0.59,14.09,1.79,42.92,1.2,28.83,0,0,1.96,46.89,1.96,46.89,0,0,0,0,0.56,13.42925659,-0.13,-3.23925659,0.66,15.82733813,-0.23,-5.63733813,0.57,13.66906475,-0.14,-3.47906475,UTC_BlockPly_2020_5027,{5DBBCE9A-85D8-436E-A2C8-43DEA8FC662D},0,0
3108,11,001,000802,1003,110010008021003,Block 1003,G5040,S,15623,0,+38.9085782,-077.0888641,4054,3.86,3.86,1.64,42.61,0.66,17.21,0.67,17.46,1.55,40.19,0.44,11.34,0,0,0.08,2.02,0.36,9.36,0,0,0,0,1.64,42.61,0.66,17.21,0.74,19.23,0.08,2.02,0,0,1.47,38.16,1.47,38.16,0,0,0,0,1.72,44.55958549,-0.08,-1.94958549,1.44,37.30569948,0.2,5.30430052,1.94,50.25906736,-0.3,-7.64906736,UTC_BlockPly_2020_4054,{E3414546-C877-401A-BD99-9234C99E4646},0,0
